,MJD_OBS,FLUX_PSF,FLUX_ERR_PSF,FLUX_AUTO,FLUX_ERR_AUTO
21347484,56625.1690446,12.856769601300002,0.131325466348,13.2596634163,0.220642036411
21347487,56534.161367199995,12.5893157977,0.123192413089,12.932933016400002,0.206025006309
21347518,57372.0382416,10.8696149369,0.109521684541,10.9267506804,0.181217476793
21347519,57394.066379699994,10.891718682999999,0.127680115016,11.3614372391,0.231267153922
21347520,57044.0539574,12.012894581600001,0.153915177785,11.9208451353,0.245886143037
21347522,56890.2247844,13.4374106241,0.123083032732,13.310783280499999,0.18566982625700001
21347523,56534.1640281,12.647820380499999,0.12223804886,12.608854023,0.19718986822999998
21347528,56890.2274224,13.3740700859,0.107439899006,13.576046243,0.16735167695
21347554,57305.060266299995,11.031517667300001,0.227518033068,10.8753415051,0.40771149357500003
21347561,56567.0913205,12.5145920428,0.844831375768,12.131254063499998,1.18654161631
21347563,56924.1484033,13.0475897068,0.105428287921,13.402457500499999,0.167922696811
21347564,57316.01258630001,11.062895071500002,0.204162687341,11.38609339,0.367477856625
21347596,57051.04575730001,11.475144428299998,0.127531771611,11.649380531199999,0.23815413690099999
21347599,57334.194861899996,10.5028451016,0.09274417916489999,10.7164897303,0.15175136375499998
21347600,57394.063727999994,10.7484801608,0.138974749812,11.3124883898,0.239571205048
21347601,56920.070931099996,12.8553365051,0.125024379962,13.0405317924,0.218084571814
21347602,57265.2190767,11.0698968987,0.129877447792,11.3633184723,0.231399259928
21347603,56920.0683,13.2347191827,0.126854217142,13.161846151099999,0.211724009362
21347604,56575.03498150001,12.063722761500001,0.106678281821,12.2766394899,0.177400429061
21347606,56912.089675400006,13.31820176,0.144287060162,13.482834996300001,0.229799188137
21347608,56575.037636,12.284196223499999,0.108048113747,12.463490063699998,0.17536189339400002
21347642,57016.11422409999,11.891306428699998,0.137823655676,12.041279466099999,0.241436359289
21347643,57344.04374380001,10.5046317002,0.105054240345,10.9540416278,0.188418102894
21347644,57400.1104886,10.8796362024,0.18363668868799998,11.0825900049,0.279837995141
21347648,57030.0508636,11.987309588599999,0.12298500844799999,12.1389670735,0.208951533455
21347649,57325.030108000006,10.897417069000001,0.146342791833,11.2762074359,0.258410905428
21347650,56543.10145090001,12.6392704396,0.168426695579,12.255690541500002,0.254992014737
21347651,56642.062066900005,13.3662496475,0.309716180191,14.996161934100002,0.616395790422
21347654,56877.18868169999,12.9766332405,0.184306834003,12.4499057085,0.299024610476
21347655,56594.033050800004,13.2364569263,0.148974030517,13.723706531600001,0.256371853306
21347657,56943.011746599994,12.8142175175,0.196387044158,12.7744494398,0.336784614866
21347687,57407.0486224,10.2552489633,0.12234647988700001,10.2884830065,0.215692804474
21347688,57257.221274300005,11.7008995242,0.135265924171,11.797012709,0.223212823011
21347694,56957.015134099995,12.6286105368,0.198445780444,12.8334899474,0.322849372573
21347696,56973.1206906,11.6859168506,0.095145961985,11.767568391500001,0.153844315372
21347697,57002.043650499996,12.2921651149,0.11312172949100001,12.4416758017,0.187680256426
21347739,57355.151563900006,10.643018448300001,0.11051144186899999,11.1547650078,0.192725110083
21347740,57283.0984335,11.021481774300002,0.269535241888,11.0807912159,0.406706816847
21347746,57315.159400699995,11.1807092399,0.184666389072,11.012405172100001,0.28354180601999995
21347749,56628.057159899996,13.2601801293,0.12870973091600002,13.5374936659,0.22075134382300002
21347750,56602.0364785,12.8526961388,0.10519321163699999,12.8953267314,0.17117866635
21347773,57252.2384477,11.7421935325,0.138636467304,11.6647786673,0.22953279710299998
21347774,57365.045931199995,10.862009349300001,0.10005880166600001,11.1553415801,0.163538584332
